Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_finished,Is_mechanical,Is_accident,Is_dsq,P1_missing,P2_missing,P3_missing,FastestLap,Engine,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Driver_nationalitie,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season
2018,15,Singapore,HAR,Racing Bulls,17.0,17,17,0,17.0,17.0,17.0,1,0,0,0,0,0,0,0,Honda,4.94,62,3,19,3,1,3,3,1,1,23.0,29,3.003,29.8,33.12406015037594,65.7,False,2.0,1007.9,,0.15,2,0.5,0,,NZL,2.0,19.0,0.0,1.0,0.6931471805599453,142857.7142857143,25.0,22.806428571428572
2018,15,Singapore,HUL,Renault,10.0,10,10,0,5.0,10.0,11.0,1,0,0,0,0,0,0,0,Renault,4.94,62,3,19,3,1,3,3,1,1,23.0,31,3.473,29.8,33.12406015037594,65.7,False,2.0,1007.9,22.0,3.5,2,0.5,1,6.0,GER,52.0,7.0,4.0,0.24999993750001562,0.223143501314221,1857144.14285625,25.0,17.365000000000002
2018,15,Singapore,LEC,Sauber,9.0,13,13,0,9.0,14.0,16.0,1,0,0,0,0,0,0,0,Ferrari,4.94,62,3,19,3,1,3,3,1,1,23.0,21,2.968,29.8,33.12406015037594,65.7,False,2.0,1007.9,,0.15,1,0.5,0,8.0,MON,13.0,15.0,0.0,2000000.0,14.508658238524095,785714.8571427142,37.0,18.974999999999998
2018,15,Singapore,MAG,Haas F1 Team,18.0,16,16,0,13.0,15.0,12.0,1,0,0,0,0,0,0,1,Ferrari,4.94,62,3,19,3,1,3,3,1,1,23.0,26,3.311,29.8,33.12406015037594,65.7,False,2.0,1007.9,21.0,4.0,1,0.5,0,7.0,DEN,49.0,8.0,0.0,1.0,0.6931471805599453,2071429.4642852729,10.333333333333334,11.103571428571428
2018,15,Singapore,OCO,Racing Point,50.0,9,9,0,15.0,13.0,8.0,0,0,1,0,0,0,0,0,Mercedes,4.94,62,3,19,3,1,3,3,1,1,23.0,22,3.22,29.8,33.12406015037594,65.7,False,2.0,1007.9,10.0,2.0,2,0.5,0,7.0,FRA,45.0,10.0,0.0,1.0,0.6931471805599453,785715.2952376213,8.333333333333334,15.892142857142858
2018,15,Singapore,PER,Racing Point,16.0,7,7,0,12.0,11.0,9.0,1,0,0,0,0,0,0,0,Mercedes,4.94,62,3,19,3,1,3,3,1,1,23.0,28,3.22,29.8,33.12406015037594,65.7,False,2.0,1007.9,5.0,3.0,2,0.5,0,6.0,MEX,46.0,9.0,0.0,1.0,0.6931471805599453,1214286.315476137,8.666666666666666,13.772142857142857
2018,15,Singapore,RAI,Ferrari,5.0,5,5,0,4.0,1.0,2.0,1,0,0,0,0,0,0,0,Ferrari,4.94,62,3,19,3,1,3,3,1,1,23.0,39,2.84,29.8,33.12406015037594,65.7,False,2.0,1007.9,28.0,40.0,3,0.5,1,8.0,FIN,164.0,3.0,15.0,0.6666666222222252,0.5108255970993254,1071429.4621427457,16.516666666666666,10.35
2018,15,Singapore,RIC,Red Bull Racing,6.0,6,6,0,1.0,4.0,5.0,1,0,0,0,0,0,0,0,Renault,4.94,62,3,19,3,1,3,3,1,1,23.0,29,2.552,29.8,33.12406015037594,65.7,False,2.0,1007.9,2.0,6.0,3,0.5,0,6.0,AUS,118.0,6.0,18.0,0.4444444197530878,0.3677247630313011,1571430.045237608,23.963333333333335,15.944999999999999
2018,15,Singapore,SAI,Renault,8.0,12,12,0,7.0,6.0,13.0,1,0,0,0,0,0,0,0,Renault,4.94,62,3,19,3,1,3,3,1,1,23.0,24,3.473,29.8,33.12406015037594,65.7,False,2.0,1007.9,4.0,3.0,2,0.5,1,9.0,ESP,34.0,12.0,1.0,3.9999960000040002,1.6094371124345805,1571428.9523808644,9.333333333333334,10.412142857142857
2018,15,Singapore,SIR,Williams,19.0,19,19,0,19.0,20.0,18.0,1,0,0,0,0,0,0,0,Mercedes,4.94,62,3,19,3,1,3,3,1,1,23.0,23,3.228,29.8,33.12406015037594,65.7,False,2.0,1007.9,,0.15,1,0.5,0,,RUS,1.0,20.0,0.0,1.0,0.6931471805599453,0.8928571250000089,12.666666666666666,20.112142857142857
2018,15,Singapore,STR,Williams,14.0,20,20,0,18.0,19.0,20.0,1,0,0,0,0,0,0,0,Mercedes,4.94,62,3,19,3,1,3,3,1,1,23.0,20,3.228,29.8,33.12406015037594,65.7,False,2.0,1007.9,8.0,1.8,1,0.5,0,,CAN,6.0,17.0,0.0,1.0,0.6931471805599453,285715.28571414284,13.0,14.933571428571428
2018,15,Singapore,VAN,McLaren,12.0,18,18,0,20.0,16.0,15.0,1,0,0,0,0,0,0,0,Renault,4.94,62,3,19,3,1,3,3,1,1,23.0,26,3.127,29.8,33.12406015037594,65.7,False,2.0,1007.9,7.0,0.15,2,0.5,0,,BEL,8.0,16.0,6.0,0.0,0.0,0.5142857009523831,17.666666666666668,14.717857142857143
2018,15,Singapore,VER,Red Bull Racing,2.0,2,2,0,2.0,3.0,6.0,1,0,0,0,0,0,0,0,Renault,4.94,62,3,19,3,1,3,3,1,1,23.0,21,2.552,29.8,33.12406015037594,65.7,False,2.0,1007.9,27.0,11.0,3,0.5,0,,NED,130.0,5.0,8.0,2.2499997187500353,1.1786549098031918,4428571.95690473,18.62,12.995714285714286
2018,15,Singapore,VET,Ferrari,3.0,3,3,0,3.0,9.0,1.0,1,0,0,0,0,0,0,0,Ferrari,4.94,62,3,19,3,1,3,3,1,1,23.0,31,2.84,29.8,33.12406015037594,65.7,False,2.0,1007.9,26.0,60.0,3,0.5,1,6.0,GER,226.0,2.0,10.0,1.4999998500000151,0.9162906718741592,4428572.304166595,2.3333333333333335,4.412857142857143
2018,16,Sochi,ALO,McLaren,14.0,16,17,0,,17.0,20.0,1,0,0,0,1,0,0,0,Renault,5.848,53,2,18,2,2,2,2,0,2,20.0,37,3.127,24.7,29.945454545454545,64.3,True,1.75,1016.5,24.0,30.0,2,0.5,0,8.0,ESP,50.0,8.0,0.0,1.0,0.6931471805599453,1866667.6999997084,33.97,17.064
2018,16,Sochi,BOT,Mercedes,2.0,1,1,0,4.0,2.0,2.0,1,0,0,0,0,0,0,1,Mercedes,5.848,53,2,18,2,2,2,2,0,2,20.0,29,2.777,24.7,29.945454545454545,64.3,True,1.75,1016.5,1.0,9.5,3,0.5,1,7.0,FIN,171.0,4.0,25.0,0.7199999712000011,0.5423242740811761,0.7254814386638715,3.6666666666666665,7.006666666666666
2018,16,Sochi,ERI,Sauber,13.0,10,10,0,,10.0,15.0,1,0,0,0,1,0,0,0,Ferrari,5.848,53,2,18,2,2,2,2,0,2,20.0,28,2.968,24.7,29.945454545454545,64.3,True,1.75,1016.5,15.0,0.15,1,0.5,0,5.0,SWE,6.0,17.0,6.0,0.0,0.0,333333.76666665,12.0,15.721333333333332
2018,16,Sochi,GAS,Racing Bulls,47.74,17,13,0,12.0,8.0,12.0,0,1,0,0,0,0,0,0,Honda,5.848,53,2,18,2,2,2,2,0,2,20.0,22,3.003,24.7,29.945454545454545,64.3,True,1.75,1016.5,,1.5,2,0.5,0,6.0,FRA,28.0,13.0,0.0,1.0,0.6931471805599453,1866667.2666666666,12.0,18.595333333333333
2018,16,Sochi,GRO,Haas F1 Team,11.0,9,9,0,11.0,15.0,13.0,1,0,0,0,0,0,0,0,Ferrari,5.848,53,2,18,2,2,2,2,0,2,20.0,32,3.311,24.7,29.945454545454545,64.3,True,1.75,1016.5,23.0,4.2,1,0.5,0,7.0,FRA,27.0,14.0,4.0,0.0,0.0,533333.9244444096,24.0,19.33533333333333
2018,16,Sochi,HAM,Mercedes,1.0,2,2,0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,Mercedes,5.848,53,2,18,2,2,2,2,0,2,20.0,33,2.777,24.7,29.945454545454545,64.3,True,1.75,1016.5,4.0,50.0,3,0.5,1,10.0,GBR,281.0,1.0,18.0,1.3888888117283993,0.8708283254976574,1666668.3499997987,1.3333333333333333,3.369333333333333
2018,16,Sochi,HAR,Racing Bulls,47.74,20,16,0,19.0,16.0,16.0,0,1,0,0,0,0,0,0,Honda,5.848,53,2,18,2,2,2,2,0,2,20.0,29,3.003,24.7,29.945454545454545,64.3,True,1.75,1016.5,,0.15,2,0.5,0,,NZL,2.0,19.0,0.0,1.0,0.6931471805599453,133333.93333333332,27.0,22.419333333333334
2018,16,Sochi,HUL,Renault,12.0,12,15,0,9.0,14.0,14.0,1,0,0,0,0,0,0,0,Renault,5.848,53,2,18,2,2,2,2,0,2,20.0,31,3.473,24.7,29.945454545454545,64.3,True,1.75,1016.5,8.0,3.5,2,0.5,1,6.0,GER,53.0,7.0,0.0,1.0,0.6931471805599453,1733334.5499991626,24.333333333333332,16.874000000000002
2018,16,Sochi,LEC,Sauber,7.0,7,7,0,14.0,13.0,7.0,1,0,0,0,0,0,0,0,Ferrari,5.848,53,2,18,2,2,2,2,0,2,20.0,21,2.968,24.7,29.945454545454545,64.3,True,1.75,1016.5,,0.15,1,0.5,0,8.0,MON,15.0,15.0,0.0,6000000.0,15.607270193858982,866667.1999998667,23.333333333333332,18.31
2018,16,Sochi,MAG,Haas F1 Team,8.0,5,5,0,8.0,11.0,9.0,1,0,0,0,0,0,0,0,Ferrari,5.848,53,2,18,2,2,2,2,0,2,20.0,26,3.311,24.7,29.945454545454545,64.3,True,1.75,1016.5,13.0,4.0,1,0.5,0,7.0,DEN,49.0,9.0,0.0,4000000.0,15.201805169084134,1933334.2333329213,14.0,11.563333333333333
2018,16,Sochi,OCO,Racing Point,9.0,6,6,0,6.0,9.0,8.0,1,0,0,0,0,0,0,0,Mercedes,5.848,53,2,18,2,2,2,2,0,2,20.0,22,3.22,24.7,29.945454545454545,64.3,True,1.75,1016.5,7.0,2.0,2,0.5,0,7.0,FRA,45.0,11.0,1.0,1.9999980000020001,1.0986116220018876,733334.3422217799,20.666666666666668,18.166
2018,16,Sochi,PER,Racing Point,10.0,8,8,0,,7.0,10.0,1,0,0,0,1,0,0,0,Mercedes,5.848,53,2,18,2,2,2,2,0,2,20.0,28,3.22,24.7,29.945454545454545,64.3,True,1.75,1016.5,6.0,3.0,2,0.5,0,6.0,MEX,46.0,10.0,2.0,0.499999750000125,0.40546494144156714,1133333.9611110613,9.333333333333334,13.920666666666667
2018,16,Sochi,RAI,Ferrari,4.0,4,4,0,7.0,6.0,4.0,1,0,0,0,0,0,0,0,Ferrari,5.848,53,2,18,2,2,2,2,0,2,20.0,39,2.84,24.7,29.945454545454545,64.3,True,1.75,1016.5,3.0,40.0,3,0.5,1,8.0,FIN,174.0,3.0,15.0,0.7999999466666703,0.587786635272491,1000000.8757776708,17.183333333333334,9.993333333333334
2018,16,Sochi,RIC,Red Bull Racing,6.0,18,12,0,5.0,4.0,6.0,1,0,0,0,0,0,0,0,Renault,5.848,53,2,18,2,2,2,2,0,2,20.0,29,2.552,24.7,29.945454545454545,64.3,True,1.75,1016.5,21.0,6.0,3,0.5,0,6.0,AUS,126.0,6.0,10.0,0.7999999200000081,0.587786620457678,1466668.0718513953,24.63,15.282
2018,16,Sochi,SAI,Renault,17.0,11,14,0,,12.0,11.0,1,0,0,0,1,0,0,0,Renault,5.848,53,2,18,2,2,2,2,0,2,20.0,24,3.473,24.7,29.945454545454545,64.3,True,1.75,1016.5,10.0,3.0,2,0.5,1,9.0,ESP,38.0,12.0,0.0,1.0,0.6931471805599453,1466667.2888885401,9.0,10.251333333333333
2018,16,Sochi,SIR,Williams,18.0,13,18,0,18.0,19.0,17.0,1,0,0,0,0,0,0,0,Mercedes,5.848,53,2,18,2,2,2,2,0,2,20.0,23,3.228,24.7,29.945454545454545,64.3,True,1.75,1016.5,,0.15,1,0.5,0,,RUS,1.0,20.0,0.0,1.0,0.6931471805599453,0.8999999833333416,13.666666666666666,20.038
2018,16,Sochi,STR,Williams,15.0,14,20,0,20.0,20.0,18.0,1,0,0,0,0,0,0,0,Mercedes,5.848,53,2,18,2,2,2,2,0,2,20.0,20,3.228,24.7,29.945454545454545,64.3,True,1.75,1016.5,11.0,1.8,1,0.5,0,,CAN,6.0,17.0,0.0,1.0,0.6931471805599453,266667.66666653333,12.0,14.871333333333332
2018,16,Sochi,VAN,McLaren,16.0,15,19,0,16.0,18.0,19.0,1,0,0,0,0,0,0,0,Renault,5.848,53,2,18,2,2,2,2,0,2,20.0,26,3.127,24.7,29.945454545454545,64.3,True,1.75,1016.5,14.0,0.15,2,0.5,0,,BEL,8.0,16.0,0.0,1.0,0.6931471805599453,0.47999998755555756,13.0,14.536666666666667
2018,16,Sochi,VER,Red Bull Racing,5.0,19,11,0,2.0,3.0,5.0,1,0,0,0,0,0,0,0,Renault,5.848,53,2,18,2,2,2,2,0,2,20.0,21,2.552,24.7,29.945454545454545,64.3,True,1.75,1016.5,5.0,11.0,3,0.5,0,,NED,148.0,5.0,8.0,1.2499998437500197,0.8109301467718907,4133333.9764443953,3.3333333333333335,12.262666666666666
2018,16,Sochi,VET,Ferrari,3.0,3,3,0,1.0,5.0,3.0,1,0,0,0,0,0,0,0,Ferrari,5.848,53,2,18,2,2,2,2,0,2,20.0,31,2.84,24.7,29.945454545454545,64.3,True,1.75,1016.5,2.0,60.0,3,0.5,1,6.0,GER,241.0,2.0,12.0,1.249999895833342,0.8109301699200353,4133334.250555479,2.6666666666666665,4.318666666666667
2018,17,Suzuka,ALO,McLaren,14.0,18,18,0,18.0,17.0,17.0,1,0,0,0,0,0,0,0,Renault,5.807,53,1,18,3,3,3,1,0,3,23.0,37,3.127,28.2,37.17037037037037,50.7,False,1.8,1008.2,11.0,30.0,2,0.5,0,8.0,ESP,50.0,9.0,0.0,1.0,0.6931471805599453,1750001.0312497267,21.97,16.8725
2018,17,Suzuka,BOT,Mercedes,2.0,2,2,0,2.0,2.0,5.0,1,0,0,0,0,0,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,29,2.777,28.2,37.17037037037037,50.7,False,1.8,1008.2,4.0,9.5,3,0.5,1,7.0,FIN,189.0,3.0,25.0,0.7199999712000011,0.5423242740811761,0.7251388469473795,3.0,6.69375
2018,17,Suzuka,ERI,Sauber,12.0,20,20,0,10.0,9.0,16.0,1,0,0,0,0,0,0,0,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,28,2.968,28.2,37.17037037037037,50.7,False,1.8,1008.2,23.0,0.15,1,0.5,0,5.0,SWE,6.0,17.0,0.0,1.0,0.6931471805599453,312500.4062499844,13.0,15.55125
2018,17,Suzuka,GAS,Racing Bulls,11.0,7,7,0,11.0,13.0,20.0,1,0,0,0,0,0,0,0,Honda,5.807,53,1,18,3,3,3,1,0,3,23.0,22,3.003,28.2,37.17037037037037,50.7,False,1.8,1008.2,13.0,1.5,2,0.5,0,6.0,FRA,28.0,13.0,0.0,1.0,0.6931471805599453,1750000.625,24.913333333333338,20.416875
2018,17,Suzuka,GRO,Haas F1 Team,8.0,5,5,0,8.0,8.0,11.0,1,0,0,0,0,0,0,0,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,32,3.311,28.2,37.17037037037037,50.7,False,1.8,1008.2,9.0,4.2,1,0.5,0,7.0,FRA,27.0,14.0,0.0,4000000.0,15.201805169084134,500000.554166634,25.333333333333332,18.814375
2018,17,Suzuka,HAM,Mercedes,1.0,1,1,0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,33,2.777,28.2,37.17037037037037,50.7,False,1.8,1008.2,1.0,50.0,3,0.5,1,10.0,GBR,306.0,1.0,18.0,1.3888888117283993,0.8708283254976574,1562501.6649303618,1.0,3.22125
2018,17,Suzuka,HAR,Racing Bulls,13.0,6,6,0,17.0,10.0,13.0,1,0,0,0,0,0,0,0,Honda,5.807,53,1,18,3,3,3,1,0,3,23.0,29,3.003,28.2,37.17037037037037,50.7,False,1.8,1008.2,,0.15,2,0.5,0,,NZL,2.0,19.0,0.0,1.0,0.6931471805599453,125000.625,38.24666666666667,24.001875000000002
2018,17,Suzuka,HUL,Renault,28.96,16,16,0,15.0,12.0,15.0,0,1,0,0,0,0,0,0,Renault,5.807,53,1,18,3,3,3,1,0,3,23.0,31,3.473,28.2,37.17037037037037,50.7,False,1.8,1008.2,24.0,3.5,2,0.5,1,6.0,GER,53.0,7.0,1.0,0.0,0.0,1625001.203124215,11.666666666666666,16.569375
2018,17,Suzuka,LEC,Sauber,28.34,10,11,0,9.0,15.0,12.0,0,1,0,0,0,0,0,0,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,21,2.968,28.2,37.17037037037037,50.7,False,1.8,1008.2,,0.15,1,0.5,0,8.0,MON,21.0,15.0,0.0,1.0,0.6931471805599453,1187500.499999875,9.0,17.603125
2018,17,Suzuka,MAG,Haas F1 Team,45.47,12,12,0,14.0,16.0,10.0,0,0,1,0,0,0,0,0,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,26,3.311,28.2,37.17037037037037,50.7,False,1.8,1008.2,8.0,4.0,1,0.5,0,7.0,DEN,53.0,7.0,4.0,0.0,0.0,2062500.8437496137,14.0,11.340625
2018,17,Suzuka,OCO,Racing Point,9.0,11,8,0,7.0,7.0,7.0,1,0,0,0,0,0,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,22,3.22,28.2,37.17037037037037,50.7,False,1.8,1008.2,6.0,2.0,2,0.5,0,7.0,FRA,47.0,10.0,6.0,0.33333327777778704,0.28768203078512034,687501.0708327936,21.666666666666668,17.593125
2018,17,Suzuka,PER,Racing Point,7.0,9,10,0,13.0,11.0,8.0,1,0,0,0,0,0,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,28,3.22,28.2,37.17037037037037,50.7,False,1.8,1008.2,7.0,3.0,2,0.5,0,6.0,MEX,47.0,10.0,2.0,2.99999850000075,1.3862939861200079,1062500.6197916043,11.0,13.675625
2018,17,Suzuka,RAI,Ferrari,5.0,4,4,0,4.0,5.0,3.0,1,0,0,0,0,0,0,0,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,39,2.84,28.2,37.17037037037037,50.7,False,1.8,1008.2,5.0,40.0,3,0.5,1,8.0,FIN,186.0,4.0,8.0,1.2499998437500197,0.8109301467718907,937500.871041563,3.6666666666666665,9.61875
2018,17,Suzuka,RIC,Red Bull Racing,4.0,15,15,0,3.0,6.0,6.0,1,0,0,0,0,0,0,0,Renault,5.807,53,1,18,3,3,3,1,0,3,23.0,29,2.552,28.2,37.17037037037037,50.7,False,1.8,1008.2,3.0,6.0,3,0.5,0,6.0,AUS,134.0,6.0,15.0,0.7999999466666703,0.587786635272491,1375001.3673606783,16.326666666666664,14.701875
2018,17,Suzuka,SAI,Renault,10.0,13,13,0,12.0,14.0,9.0,1,0,0,0,0,0,0,0,Renault,5.807,53,1,18,3,3,3,1,0,3,23.0,24,3.473,28.2,37.17037037037037,50.7,False,1.8,1008.2,21.0,3.0,2,0.5,1,9.0,ESP,38.0,12.0,0.0,1000000.0,13.815511557963774,1375000.6458330064,11.0,10.673125
2018,17,Suzuka,SIR,Williams,16.0,17,17,0,19.0,18.0,18.0,1,0,0,0,0,0,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,23,3.228,28.2,37.17037037037037,50.7,False,1.8,1008.2,,0.15,1,0.5,0,,RUS,1.0,20.0,0.0,1.0,0.6931471805599453,0.9062499843750078,15.666666666666666,19.910625
2018,17,Suzuka,STR,Williams,17.0,14,14,0,16.0,19.0,14.0,1,0,0,0,0,0,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,20,3.228,28.2,37.17037037037037,50.7,False,1.8,1008.2,25.0,1.8,1,0.5,0,,CAN,6.0,17.0,0.0,1.0,0.6931471805599453,250000.999999875,12.666666666666666,14.879375
2018,17,Suzuka,VAN,McLaren,15.0,19,19,0,,20.0,19.0,1,0,0,0,1,0,0,0,Renault,5.807,53,1,18,3,3,3,1,0,3,23.0,26,3.127,28.2,37.17037037037037,50.7,False,1.8,1008.2,14.0,0.15,2,0.5,0,,BEL,8.0,16.0,0.0,1.0,0.6931471805599453,0.5124999883333352,13.333333333333334,14.628125
2018,17,Suzuka,VER,Red Bull Racing,3.0,3,3,0,6.0,4.0,4.0,1,0,0,0,0,0,0,0,Renault,5.807,53,1,18,3,3,3,1,0,3,23.0,21,2.552,28.2,37.17037037037037,50.7,False,1.8,1008.2,2.0,11.0,3,0.5,0,,NED,158.0,5.0,12.0,1.249999895833342,0.8109301699200353,3875000.681041611,4.0,11.80875
2018,17,Suzuka,VET,Ferrari,6.0,8,9,0,5.0,3.0,2.0,1,0,0,0,0,0,0,1,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,31,2.84,28.2,37.17037037037037,50.7,False,1.8,1008.2,22.0,60.0,3,0.5,1,6.0,GER,256.0,2.0,10.0,0.7999999200000081,0.587786620457678,3875000.938020755,3.3333333333333335,4.23625
2018,18,Austin,ALO,McLaren,49.46,13,16,0,11.0,4.0,20.0,0,0,1,0,0,0,0,0,Renault,5.513,56,2,20,3,2,2,2,0,2,20.0,37,3.127,22.2,30.486259541984733,37.2,False,2.0,1005.8,24.0,30.0,2,0.5,0,8.0,ESP,50.0,10.0,0.0,1.0,0.6931471805599453,1647059.852940919,11.666666666666666,16.703529411764706
2018,18,Austin,BOT,Mercedes,5.0,3,4,0,2.0,,4.0,1,0,0,0,0,1,0,0,Mercedes,5.513,56,2,20,3,2,2,2,0,2,20.0,29,2.777,22.2,30.486259541984733,37.2,False,2.0,1005.8,5.0,9.5,3,0.5,1,7.0,FIN,207.0,3.0,15.0,0.6666666222222252,0.5108255970993254,0.7248365601387102,2.6666666666666665,6.417647058823529
2018,18,Austin,ERI,Sauber,10.0,16,19,0,10.0,7.0,15.0,1,0,0,0,0,0,0,0,Ferrari,5.513,56,2,20,3,2,2,2,0,2,20.0,28,2.968,22.2,30.486259541984733,37.2,False,2.0,1005.8,15.0,0.15,1,0.5,0,5.0,SWE,6.0,17.0,0.0,1000000.0,13.815511557963774,294118.0882352794,12.0,15.34235294117647
2018,18,Austin,GAS,Racing Bulls,12.0,19,13,0,13.0,2.0,12.0,1,0,0,0,0,0,0,0,Honda,5.513,56,2,20,3,2,2,2,0,2,20.0,22,3.003,22.2,30.486259541984733,37.2,False,2.0,1005.8,,1.5,2,0.5,0,6.0,FRA,28.0,14.0,2.0,0.0,0.0,1647059.4705882352,23.913333333333338,19.86294117647059
2018,18,Austin,GRO,Haas F1 Team,48.93,8,8,0,8.0,,10.0,0,0,1,0,0,1,0,0,Ferrari,5.513,56,2,20,3,2,2,2,0,2,20.0,32,3.311,22.2,30.486259541984733,37.2,False,2.0,1005.8,14.0,4.2,1,0.5,0,7.0,FRA,31.0,13.0,0.0,1.0,0.6931471805599453,705882.8745097732,11.333333333333334,18.178235294117645
2018,18,Austin,HAM,Mercedes,3.0,1,1,0,1.0,1.0,3.0,1,0,0,0,0,0,0,1,Mercedes,5.513,56,2,20,3,2,2,2,0,2,20.0,33,2.777,22.2,30.486259541984733,37.2,False,2.0,1005.8,1.0,50.0,3,0.5,1,10.0,GBR,331.0,1.0,10.0,1.4999998500000151,0.9162906718741592,1470589.8839867413,1.0,3.0905882352941174
2018,18,Austin,HAR,Racing Bulls,9.0,20,14,0,,6.0,19.0,1,0,0,0,1,0,0,0,Honda,5.513,56,2,20,3,2,2,2,0,2,20.0,29,3.003,22.2,30.486259541984733,37.2,False,2.0,1005.8,13.0,0.15,2,0.5,0,,NZL,2.0,19.0,0.0,2000000.0,14.508658238524095,117647.70588235294,25.913333333333338,23.354705882352942
2018,18,Austin,HUL,Renault,6.0,7,7,0,18.0,5.0,14.0,1,0,0,0,0,0,0,0,Renault,5.513,56,2,20,3,2,2,2,0,2,20.0,31,3.473,22.2,30.486259541984733,37.2,False,2.0,1005.8,21.0,3.5,2,0.5,1,6.0,GER,53.0,7.0,6.0,1.3333331111111482,0.8472977651491197,1529412.8970580846,16.986666666666668,17.298235294117646
2018,18,Austin,LEC,Sauber,30.89,9,9,0,9.0,11.0,7.0,0,0,1,0,0,0,0,0,Ferrari,5.513,56,2,20,3,2,2,2,0,2,20.0,21,2.968,22.2,30.486259541984733,37.2,False,2.0,1005.8,,0.15,1,0.5,0,8.0,MON,21.0,15.0,1.0,0.0,0.0,1117647.5882351764,14.780000000000001,18.23470588235294
2018,18,Austin,MAG,Haas F1 Team,50.0,12,12,0,16.0,,13.0,0,0,0,1,0,1,0,0,Ferrari,5.513,56,2,20,3,2,2,2,0,2,20.0,26,3.311,22.2,30.486259541984733,37.2,False,2.0,1005.8,16.0,4.0,1,0.5,0,7.0,DEN,53.0,7.0,0.0,1.0,0.6931471805599453,1941177.2647055187,23.823333333333334,13.348235294117648
2018,18,Austin,OCO,Racing Point,50.0,6,6,0,17.0,15.0,11.0,0,0,0,1,0,0,0,0,Mercedes,5.513,56,2,20,3,2,2,2,0,2,20.0,22,3.22,22.2,30.486259541984733,37.2,False,2.0,1005.8,6.0,2.0,2,0.5,0,7.0,FRA,49.0,11.0,4.0,0.0,0.0,647059.8509798809,22.666666666666668,17.08764705882353
2018,18,Austin,PER,Racing Point,8.0,10,10,0,14.0,14.0,8.0,1,0,0,0,0,0,0,0,Mercedes,5.513,56,2,20,3,2,2,2,0,2,20.0,28,3.22,22.2,30.486259541984733,37.2,False,2.0,1005.8,8.0,3.0,2,0.5,0,6.0,MEX,53.0,7.0,0.0,4000000.0,15.201805169084134,1000000.7598037748,11.0,13.282941176470588
2018,18,Austin,RAI,Ferrari,1.0,2,3,0,6.0,9.0,2.0,1,0,0,0,0,0,0,0,Ferrari,5.513,56,2,20,3,2,2,2,0,2,20.0,39,2.84,22.2,30.486259541984733,37.2,False,2.0,1005.8,3.0,40.0,3,0.5,1,8.0,FIN,196.0,4.0,12.0,2.083333159722237,1.126011206549921,882353.8345096972,4.666666666666667,9.347058823529412
2018,18,Austin,RIC,Red Bull Racing,45.71,4,5,0,4.0,,6.0,0,1,0,0,0,1,0,0,Renault,5.513,56,2,20,3,2,2,2,0,2,20.0,29,2.552,22.2,30.486259541984733,37.2,False,2.0,1005.8,23.0,6.0,3,0.5,0,6.0,AUS,146.0,6.0,18.0,0.0,0.0,1294118.9810453411,5.333333333333333,14.07235294117647
2018,18,Austin,SAI,Renault,7.0,11,11,0,7.0,12.0,9.0,1,0,0,0,0,0,0,0,Renault,5.513,56,2,20,3,2,2,2,0,2,20.0,24,3.473,22.2,30.486259541984733,37.2,False,2.0,1005.8,7.0,3.0,2,0.5,1,9.0,ESP,39.0,12.0,8.0,0.7499999062500118,0.5596157343639994,1352941.7843134177,11.666666666666666,10.633529411764707
2018,18,Austin,SIR,Williams,13.0,14,17,0,15.0,16.0,17.0,1,0,0,0,0,0,0,0,Mercedes,5.513,56,2,20,3,2,2,2,0,2,20.0,23,3.228,22.2,30.486259541984733,37.2,False,2.0,1005.8,,0.15,1,0.5,0,,RUS,1.0,20.0,0.0,1.0,0.6931471805599453,0.911764691176478,17.666666666666668,19.680588235294117
